datetime,airtemp.c,rh.percent,ws_ms,winddir_deg
7/15/2018 22:45,25.97,42.78,1.8,271.8
7/15/2018 23:00,25.43,43.21,1.125,321.5
7/15/2018 23:15,25.12,42.75,2.05,303.6
7/15/2018 23:30,24.78,43.93,2.013,316.5
7/15/2018 23:45,24.42,45.13,1.95,287.3
7/16/2018 00:00,23.94,47.54,0.425,316.7
7/16/2018 00:15,23.78,48.28,0.588,242.7
7/16/2018 00:30,23.44,49.84,1.225,284.8
7/16/2018 00:45,23.08,51.46,1.088,294.8
7/16/2018 01:00,22.74,52.26,0.813,297.6
7/16/2018 01:15,22.66,52.95,0,193
7/16/2018 01:30,22.32,54.05,0.45,305.2
7/16/2018 01:45,22.18,54.59,0.263,185.6
7/16/2018 02:00,22.14,55.28,0,251.5
7/16/2018 02:15,21.52,58.01,0.388,285.1
7/16/2018 02:30,20.88,61.48,0.275,288.8
7/16/2018 02:45,20.74,61.78,0,293.4
7/16/2018 03:00,20.7,60.4,1.063,283
7/16/2018 03:15,20.92,60.24,1.25,289.7
7/16/2018 03:30,20.36,63.21,1.15,282.5
7/16/2018 03:45,20.22,63.54,0.938,281.3
7/16/2018 04:00,20.08,63.44,0,263.5
7/16/2018 04:15,19.76,64.28,0,241
7/16/2018 04:30,19.56,64.46,0.213,260.2
7/16/2018 04:45,19.42,65.31,0,226.3
7/16/2018 05:00,18.96,67.77,0,268.1
7/16/2018 05:15,18.86,69.39,0.775,248
7/16/2018 05:30,18.64,71.58,1.35,294.9
7/16/2018 05:45,18.36,73.55,1.15,303.5
7/16/2018 06:00,18.42,73.84,1,268.1
7/16/2018 06:15,18.4,75.39,1.088,290.7
7/16/2018 06:30,18.48,74.06,0,275.8
7/16/2018 06:45,19.48,68.17,0.737,297.9
7/16/2018 07:00,19.78,65.81,1.25,309.8
7/16/2018 07:15,19.94,64.23,0.613,317.7
7/16/2018 07:30,20.1,62.73,1.763,309.7
7/16/2018 07:45,19.9,63.18,2.088,325.8
7/16/2018 08:00,20.32,61.8,1.213,307.8
7/16/2018 08:15,20.7,61.26,1.475,298.3
7/16/2018 08:30,21.02,57.27,1.313,312.3
7/16/2018 08:45,21.3,53.25,1.675,278.4
7/16/2018 09:00,21.72,50.34,1.538,323.4
7/16/2018 09:15,22.87,47.56,0.65,306.1
7/16/2018 09:30,22.64,50.97,2.188,271.7
7/16/2018 09:45,22.6,51.7,1.888,301.9
7/16/2018 10:00,23.46,50.4,0.85,283.8
7/16/2018 10:15,24.16,48.94,1.575,285.6
7/16/2018 10:30,24.52,48.78,1.038,232.5
7/16/2018 10:45,24.84,47.6,1.388,315.1
7/16/2018 11:00,25.82,44.99,0.925,219.1
7/16/2018 11:15,26.55,44.25,1.338,318.6
7/16/2018 11:30,27.17,42.29,1.5,266.8
7/16/2018 11:45,27.19,39.91,1.45,326.2
7/16/2018 12:00,26.76,43.21,2.35,302.2
7/16/2018 12:15,28.74,40.2,1.563,202.5
7/16/2018 12:30,29.46,37.3,1.275,211
7/16/2018 12:45,29.88,36.64,0.938,231.4
7/16/2018 13:00,30,36.01,1.575,261.3
7/16/2018 13:15,30.28,35.66,1.675,350.2
7/16/2018 13:30,30.32,35.02,2.038,322.7
7/16/2018 13:45,30.66,34.94,1.675,292.4
7/16/2018 14:00,31.42,31.78,2.463,311.2
7/16/2018 14:15,31.75,32.33,1.95,292.9
7/16/2018 14:30,33.03,28.99,2.712,302.4
7/16/2018 14:45,33.18,25.83,2.938,302.5
7/16/2018 15:00,34.34,25.58,2.688,318.9
7/16/2018 15:15,34.11,27.5,2.175,295.1
7/16/2018 15:30,33.85,27.18,2.738,289
7/16/2018 15:45,34.26,24.65,2.95,291.1
7/16/2018 16:00,34.85,22.44,2.988,287.4
7/16/2018 16:15,34.39,22.88,3.425,283.2
7/16/2018 16:30,34.46,24.12,2.375,271.3
7/16/2018 16:45,34.61,21.7,2.988,301.2
7/16/2018 17:00,34.38,20.96,3.788,291.5
7/16/2018 17:15,34.57,21.8,2.45,312.5
7/16/2018 17:30,34.82,21.63,1.825,293.8
7/16/2018 17:45,34.44,20.69,2.75,311.3
7/16/2018 18:00,34.58,21.69,3.4,331.7
7/16/2018 18:15,34.65,21.22,2.563,313.6
7/16/2018 18:30,34.27,20.81,4.1,335.2
7/16/2018 18:45,34.03,22.03,1.85,276.9
7/16/2018 19:00,33.61,23.88,2.05,305.9
7/16/2018 19:15,32.95,27.51,2.063,327.3
7/16/2018 19:30,32.62,27.94,1.838,289.1
7/16/2018 19:45,32.33,28.37,1.875,302.2
7/16/2018 20:00,31.7,31.84,1.125,306.2
7/16/2018 20:15,30.56,36.36,2.15,334.8
7/16/2018 20:30,29.6,39.26,1.238,296.6
7/16/2018 20:45,28.51,42.63,1.813,295.7
7/16/2018 21:00,27.65,45.28,1.65,267.4
7/16/2018 21:15,27.05,46.95,1.888,289.7
7/16/2018 21:30,26.35,48.4,1.787,264
7/16/2018 21:45,25.65,50.56,1.775,262.6
7/16/2018 22:00,25.17,52.2,1.375,262.5
7/16/2018 22:15,24.61,54.22,1.688,303.2
7/16/2018 22:30,24.16,55.69,1.675,322.3
7/16/2018 22:45,23.84,56.94,1.175,298.9
7/16/2018 23:00,23.38,58.75,0.963,308.5
7/16/2018 23:15,22.86,60.15,1.138,273.3
7/16/2018 23:30,22.5,61.59,0.888,227.5
7/16/2018 23:45,22.16,63.36,1.313,297.3
7/17/2018 00:00,21.77,64.45,1.688,286.1
7/17/2018 00:15,21.56,64.58,0.737,245
7/17/2018 00:30,21.38,64.36,0.888,285.3
7/17/2018 00:45,21.12,66.08,0,187.6
7/17/2018 01:00,21.16,66.42,0.65,267.9
7/17/2018 01:15,20.66,68.47,1.025,240
7/17/2018 01:30,20.32,70.13,1.138,272.2
7/17/2018 01:45,19.66,71.95,0.7,298.7
7/17/2018 02:00,19.22,72.94,1.113,318.6
7/17/2018 02:15,18.98,74.09,1.175,304.9
7/17/2018 02:30,19.08,71.63,0.325,307.3
7/17/2018 02:45,18.68,75.19,0,277.4
7/17/2018 03:00,18.86,69.38,0.938,316.3
7/17/2018 03:15,18.56,70.92,1.525,334.4
7/17/2018 03:30,18.16,74.26,0.625,287
7/17/2018 03:45,17.79,77.65,1.338,283.1
7/17/2018 04:00,17.72,77.21,1.163,301
7/17/2018 04:15,17.32,78.69,0.925,311.5
7/17/2018 04:30,17.22,80.1,0.713,288.2
7/17/2018 04:45,16.9,81.5,0.363,264.3
7/17/2018 05:00,16.54,82.8,0,266.3
7/17/2018 05:15,16.48,82.7,0.675,278.7
7/17/2018 05:30,16.18,84,0,272
7/17/2018 05:45,15.94,86.2,0,309.1
7/17/2018 06:00,15.96,85.7,0,244.8
7/17/2018 06:15,16.14,85.3,0,276.5
7/17/2018 06:30,16.74,81.2,0.288,334.1
7/17/2018 06:45,17.46,74.01,0.85,1.179
7/17/2018 07:00,17.7,73.32,0.563,324
7/17/2018 07:15,17.64,72.79,1.263,308.6
7/17/2018 07:30,17.88,72.13,0.938,269.5
7/17/2018 07:45,18.34,70.62,1.038,265
7/17/2018 08:00,18.58,69.66,0.537,216.8
7/17/2018 08:15,18.92,67.77,0.737,306.2
7/17/2018 08:30,19.26,67.81,1.15,241.7
7/17/2018 08:45,19.48,65.91,1.438,281.6
7/17/2018 09:00,19.6,65.77,1.563,313
7/17/2018 09:15,20.16,62.58,1.413,249.1
7/17/2018 09:30,20.54,61.55,1.163,317.1
7/17/2018 09:45,21.18,59.7,0.375,332
7/17/2018 10:00,21.7,57.07,0.263,314.6
7/17/2018 10:15,22.04,56.34,0.288,291.7
7/17/2018 10:30,23.1,54.04,2.488,270.5
7/17/2018 10:45,23.12,53.66,0.775,151.6
7/17/2018 11:00,23.88,52.2,0.8,240.8
7/17/2018 11:15,23.76,52.12,0.375,114.5
7/17/2018 11:30,25.26,47.95,1.925,1.232
7/17/2018 11:45,24.74,50.07,0.788,318.6
7/17/2018 12:00,25.62,46.36,1.913,315.7
7/17/2018 12:15,25.8,41.73,1.425,337.4
7/17/2018 12:30,26.39,40.06,1.175,319.7
7/17/2018 12:45,27.85,36.76,0.95,266.9
7/17/2018 13:00,27.57,40.21,2.638,290.1
7/17/2018 13:15,28,40,1.175,270.6
7/17/2018 13:30,28.47,39.18,2.625,309.3
7/17/2018 13:45,29.52,36.6,1.575,313.1
7/17/2018 14:00,28.95,37.52,0.888,322.2
7/17/2018 14:15,29.01,38.55,2.963,315.7
7/17/2018 14:30,29.82,37.59,0.575,275.3
7/17/2018 14:45,29.77,38.23,1.275,21.26
7/17/2018 15:00,29.85,39.08,1.975,331.6
7/17/2018 15:15,29.89,38.95,2.763,296.1
7/17/2018 15:30,30.34,37.97,2.075,307
7/17/2018 15:45,30.64,36.96,3.6,344.2
7/17/2018 16:00,30.44,38.26,2.813,337.4
7/17/2018 16:15,31.56,34.38,1.463,237.3
7/17/2018 16:30,30.96,36.06,2.213,327.9
7/17/2018 16:45,30.98,34.92,2.825,335.6
7/17/2018 17:00,30.64,37.39,3.7,328.4
7/17/2018 17:15,30.76,36.48,4.45,335.4
7/17/2018 17:30,30.75,36.89,4.025,316.3
7/17/2018 17:45,30.36,37.63,3.588,309.8
7/17/2018 18:00,30.52,38.24,3.413,292.3
7/17/2018 18:15,29.96,39.03,4.388,307.2
7/17/2018 18:30,29.42,40.74,4.138,276.1
7/17/2018 18:45,28.63,41.68,3.375,308.1
7/17/2018 19:00,27.87,42.69,5.525,324.8
7/17/2018 19:15,27.35,42.97,4.088,299.3
7/17/2018 19:30,26.72,43.78,4.5,264.7
7/17/2018 19:45,26.26,45.33,3.15,303.5
7/17/2018 20:00,25.47,48.71,3.562,308.6
7/17/2018 20:15,24.32,52.14,2.913,322.4
7/17/2018 20:30,23.36,56.46,4.138,279.3
7/17/2018 20:45,22.14,60.41,3.55,305.4
7/17/2018 21:00,21.44,63.29,2.688,319.9
7/17/2018 21:15,20.52,66.36,3.625,303.5
7/17/2018 21:30,19.82,69.31,2.488,305.5
7/17/2018 21:45,19.06,71.83,4.237,314.8
7/17/2018 22:00,18.48,73.9,3.763,282.1
7/17/2018 22:15,18.14,75.34,2.55,315.8
7/17/2018 22:30,17.8,76.75,2.913,319.4
7/17/2018 22:45,17.47,77.73,3.388,350.7
7/17/2018 23:00,17.34,77.97,2.575,294.8
7/17/2018 23:15,17.14,79.15,3.763,302.2
7/17/2018 23:30,17.12,79.55,2.575,284.7
7/17/2018 23:45,17.1,79.59,2.775,306.8
7/18/2018 00:00,17,79.4,2.375,296.3
7/18/2018 00:15,17.02,79.19,2.088,307.2
7/18/2018 00:30,16.98,80,1.65,295.5
7/18/2018 00:45,16.84,80.1,1.85,294.1
7/18/2018 01:00,16.9,79.56,1.863,263.5
7/18/2018 01:15,16.82,79.99,0.825,286.5
7/18/2018 01:30,16.8,80.4,0.35,285.9
7/18/2018 01:45,16.62,81.3,0.825,274.3
7/18/2018 02:00,16.55,81.9,0.45,277.8
7/18/2018 02:15,16.52,81.7,0.987,291.9
7/18/2018 02:30,16.46,82,0.537,311.3
7/18/2018 02:45,16.48,82,0.313,275.9
7/18/2018 03:00,16.3,83.1,0.4,273.2
7/18/2018 03:15,16.48,82.6,0.6,285.3
7/18/2018 03:30,16.32,83.6,0.737,299.6
7/18/2018 03:45,16.24,82.5,0.588,313.3
7/18/2018 04:00,16.2,83,0.35,278.3
7/18/2018 04:15,16.13,83.5,0,293.5
7/18/2018 04:30,16.04,84.1,0,269.6
7/18/2018 04:45,16.04,84.3,0.225,260.2
7/18/2018 05:00,16.18,84.1,0.338,260.1
7/18/2018 05:15,16.36,82.4,1.275,282.9
7/18/2018 05:30,16.34,83.2,0.213,217
7/18/2018 05:45,16.36,82.3,0.275,217.7
7/18/2018 06:00,16.4,82.3,0.438,253.1
7/18/2018 06:15,16.58,80,0.825,295.9
7/18/2018 06:30,16.83,78.41,1.113,198.4
7/18/2018 06:45,17,77.53,0,198.1
7/18/2018 07:00,17.16,75.78,0,183.4
7/18/2018 07:15,17.4,74.49,0,95.8
7/18/2018 07:30,17.82,73.05,0.338,77.12
7/18/2018 07:45,17.89,71.55,0,179.5
7/18/2018 08:00,18.18,71.48,0.45,311.9
7/18/2018 08:15,18.39,70.44,1.163,226.2
7/18/2018 08:30,18.58,69.68,0.675,295.7
7/18/2018 08:45,18.5,70.9,0.537,203.5
7/18/2018 09:00,18.34,72.43,1.038,331.9
7/18/2018 09:15,18.74,69.93,1.463,337.6
7/18/2018 09:30,19.04,68.91,0,340.5
7/18/2018 09:45,19.82,65.77,0.363,310.3
7/18/2018 10:00,20.08,64.18,1.25,213.5
7/18/2018 10:15,19.94,66.13,1,248.5
7/18/2018 10:30,20.34,63.92,1.75,200.6
7/18/2018 10:45,20.46,62.64,0,288.9
7/18/2018 11:00,20.48,63.2,0.525,314.4
7/18/2018 11:15,20.98,60.54,1.738,0.041
7/18/2018 11:30,20.72,61.64,0.313,295.2
7/18/2018 11:45,21.98,57.49,0.462,37.32
7/18/2018 12:00,22.62,55.91,1.188,334.5
7/18/2018 12:15,23.46,53.95,1.913,1.792
7/18/2018 12:30,23.12,55.56,1.838,303.6
7/18/2018 12:45,24.14,52.16,1.688,2.335
7/18/2018 13:00,24.46,52.52,1.7,306.9
7/18/2018 13:15,24.6,52.18,1.188,308.9
7/18/2018 13:30,25.1,51.04,0.7,330.2
7/18/2018 13:45,25.62,50.07,2.375,294.1
7/18/2018 14:00,25.78,48.71,1.225,306.7
7/18/2018 14:15,26.18,48.42,2.075,269.5
7/18/2018 14:30,26.77,47.2,0.537,274.8
7/18/2018 14:45,25.64,50.95,2,247.4
7/18/2018 15:00,26.08,50.6,3.138,273.6
7/18/2018 15:15,26.16,50.88,2.938,271
7/18/2018 15:30,27.29,48.22,2.038,258.6
7/18/2018 15:45,26.45,48.52,2.763,315.1
7/18/2018 16:00,26.48,48.24,2.913,289.1
7/18/2018 16:15,27.07,44.01,3.225,310.5
7/18/2018 16:30,27.04,44.35,3.963,265.1
7/18/2018 16:45,27.14,44.53,3.213,295.5
7/18/2018 17:00,26.92,44.91,4.975,289
7/18/2018 17:15,26.76,44.93,4.038,307.5
7/18/2018 17:30,26.9,44.84,3.313,302.5
7/18/2018 17:45,26.18,45.91,3.338,282.5
7/18/2018 18:00,26.56,46.05,4.338,311
7/18/2018 18:15,26.4,45.51,4.987,310.5
7/18/2018 18:30,26.1,45.63,2.838,306.6
7/18/2018 18:45,25.9,46.54,4.35,332.1
7/18/2018 19:00,25.66,46.93,4.888,341.6
7/18/2018 19:15,25.18,47.87,4.35,338.9
7/18/2018 19:30,24.8,47.12,3.6,322.5
7/18/2018 19:45,24.54,47.89,4.462,310.3
7/18/2018 20:00,24.08,50.52,2.725,325.1
7/18/2018 20:15,23.36,52.64,3.925,305.3
7/18/2018 20:30,22.62,54.33,3.888,328.8
7/18/2018 20:45,21.96,56.31,2.825,325.5
7/18/2018 21:00,21.24,58.45,3.963,322.1
7/18/2018 21:15,20.64,60.86,2.5,303.1
7/18/2018 21:30,20.3,62.76,2.375,301.2
7/18/2018 21:45,19.64,64.18,3.9,313
7/18/2018 22:00,19.21,66.51,3.462,303.7
7/18/2018 22:15,18.54,68.31,4.2,341.2
7/18/2018 22:30,18.19,70.41,2.313,317
7/18/2018 22:45,17.78,71.9,2.337,298.8
7/18/2018 23:00,17.38,73.85,2.775,272.1
7/18/2018 23:15,16.99,75.19,2.425,324.5
7/18/2018 23:30,16.6,75.95,3.8,310.5
7/18/2018 23:45,16.4,76.25,2.913,329.1
7/19/2018 00:00,16,77.57,2.938,317.5
7/19/2018 00:15,15.88,78.2,2.463,300.1
7/19/2018 00:30,15.7,78.46,2.863,319.1
7/19/2018 00:45,15.59,78.18,2.45,306.7
7/19/2018 01:00,15.44,78.44,1.6,278.9
7/19/2018 01:15,15.27,77.36,2.763,323.2
7/19/2018 01:30,15.18,75.54,3.013,284.9
7/19/2018 01:45,14.97,75.29,3.1,316
7/19/2018 02:00,14.87,75.38,3.275,316
7/19/2018 02:15,14.74,76.19,2.488,261.5
7/19/2018 02:30,14.8,74.64,4.163,288.7
7/19/2018 02:45,14.72,74.92,3.85,292.3
7/19/2018 03:00,14.81,75.19,2.988,274.5
7/19/2018 03:15,14.89,74.78,2.925,300.1
7/19/2018 03:30,14.91,74.75,2,201.1
7/19/2018 03:45,14.95,74,1.85,292.1
7/19/2018 04:00,15.03,73.57,3.488,293.3
7/19/2018 04:15,14.97,74.47,2.688,310.4
7/19/2018 04:30,14.7,76.32,0.875,286.8
7/19/2018 04:45,14.25,78.65,0.75,323.1
7/19/2018 05:00,14.41,78.72,0.888,280.8
7/19/2018 05:15,14.57,78.2,1.075,254
7/19/2018 05:30,14.83,76.7,1.15,274.9
7/19/2018 05:45,14.81,77.06,0.7,266.7
7/19/2018 06:00,14.91,76.28,1.35,260.3
7/19/2018 06:15,15.05,75.68,1.188,277
7/19/2018 06:30,15.75,71.93,0.7,261.3
7/19/2018 06:45,15.88,71.78,0.438,305.2
7/19/2018 07:00,15.99,70.92,0.763,276
7/19/2018 07:15,15.67,70.34,1.713,305.4
7/19/2018 07:30,15.89,69.79,2.35,329.8
7/19/2018 07:45,15.98,69.15,1.875,245.9
7/19/2018 08:00,16.12,68.98,2.913,275.8
7/19/2018 08:15,16.05,69.89,2.337,298.9
7/19/2018 08:30,16.11,69.26,1.787,300.4
7/19/2018 08:45,16.41,67.58,2.975,310.3
7/19/2018 09:00,16.7,65.84,2.275,348.6
7/19/2018 09:15,16.5,65.71,3.425,321.9
7/19/2018 09:30,16.72,64.85,1.6,322.3
7/19/2018 09:45,16.57,65.33,2.775,310.3
7/19/2018 10:00,16.65,63.99,2.113,326.6
7/19/2018 10:15,16.52,63.89,2.55,313.6
7/19/2018 10:30,16.65,64.19,1.5,243.3
7/19/2018 10:45,16.94,62.9,1.438,328.9
7/19/2018 11:00,17.29,60.48,1.638,296.1
7/19/2018 11:15,17.83,56.47,2.95,351.6
7/19/2018 11:30,18,55.74,2.088,305.1
7/19/2018 11:45,17.52,56.16,1.538,288.8
7/19/2018 12:00,18.08,55.87,1.9,273.1
7/19/2018 12:15,17.92,56.03,1.938,259.1
7/19/2018 12:30,17.97,57.11,1.325,334.1
7/19/2018 12:45,18.12,55.45,1.688,284.6
7/19/2018 13:00,18.67,52.37,2.263,331.3
7/19/2018 13:15,18.88,51.6,3.85,319.1
7/19/2018 13:30,18.75,53.23,3.713,282.3
7/19/2018 13:45,19,52.25,3.663,336.3
7/19/2018 14:00,18.7,54.09,2.125,314.1
7/19/2018 14:15,18.78,53.51,3.625,317.4
7/19/2018 14:30,18.92,52.09,2.413,278.2
7/19/2018 14:45,18.96,52.91,4.237,343.8
7/19/2018 15:00,19.6,51.18,2.725,327.8
7/19/2018 15:15,19.49,51.82,3.95,329.7
7/19/2018 15:30,19.66,50.28,1.288,32.23
7/19/2018 15:45,20.8,47.74,2.65,343.4
7/19/2018 16:00,20.31,49.06,3.338,312.1
7/19/2018 16:15,20.67,46.6,3.688,320.6
7/19/2018 16:30,20.7,47.34,3.2,280.1
7/19/2018 16:45,20.81,47.36,4.237,314.2
7/19/2018 17:00,21.38,45.96,2.938,321.3
7/19/2018 17:15,21.1,46.4,4.012,325.7
7/19/2018 17:30,21.1,46.39,3.025,333.1
7/19/2018 17:45,21.1,45.07,2.375,322.5
7/19/2018 18:00,21.04,45.68,3.175,319.5
7/19/2018 18:15,21.48,44.91,3.275,288.7
7/19/2018 18:30,21.18,45.53,2.45,318.2
7/19/2018 18:45,21.48,45.39,2.15,268.5
7/19/2018 19:00,20.89,46.78,2.275,300.8
7/19/2018 19:15,20.56,47.9,3.25,321.3
7/19/2018 19:30,20.34,48.78,2.45,278.4
7/19/2018 19:45,19.77,50.5,3.213,299.5
7/19/2018 20:00,19.15,52.85,2.963,297.9
7/19/2018 20:15,18.6,54.53,3.425,313.3
7/19/2018 20:30,18.02,56.82,2.337,268.3
7/19/2018 20:45,17.57,58.18,2.613,283.9
7/19/2018 21:00,17.23,60.22,2.863,290.6
7/19/2018 21:15,16.78,62.39,2.575,316.5
7/19/2018 21:30,16.56,62.64,2.663,263
7/19/2018 21:45,16.24,62.57,3.638,302.9
7/19/2018 22:00,16,64.2,2.375,314.6
7/19/2018 22:15,15.67,65.38,2.688,302.6
7/19/2018 22:30,15.46,65.95,2.025,301.9
7/19/2018 22:45,15.21,66.56,1.463,304.6
7/19/2018 23:00,15.09,65.78,5,314.4
7/19/2018 23:15,14.85,66.14,3.075,312.4
7/19/2018 23:30,14.63,67.56,1.988,254.1
7/19/2018 23:45,14.39,68.51,2.95,304.4
7/20/2018 00:00,14.27,69.11,2.313,303.5
7/20/2018 00:15,14.07,70.21,1.763,298.2
7/20/2018 00:30,14.03,69.41,2.238,280.3
7/20/2018 00:45,13.89,69.19,2.225,308.1
7/20/2018 01:00,13.79,69.95,2.15,298.8
7/20/2018 01:15,13.65,70.55,2.65,292.4
7/20/2018 01:30,13.62,70.85,2.138,295.9
7/20/2018 01:45,13.53,71.2,1.413,301.1
7/20/2018 02:00,13.27,72.94,1.188,344.5
7/20/2018 02:15,13.01,73.54,0.975,318.2
7/20/2018 02:30,13.05,73.3,1.163,314.8
7/20/2018 02:45,13.05,72.5,1.5,280.3
7/20/2018 03:00,12.92,73.54,1.838,288.5
7/20/2018 03:15,12.71,75.16,1.238,263.8
7/20/2018 03:30,12.65,75.3,1.525,304.1
7/20/2018 03:45,12.71,75.15,1.35,295.9
7/20/2018 04:00,12.55,76.55,0.963,305.7
7/20/2018 04:15,12.35,79.02,0.55,294.1
7/20/2018 04:30,12.31,78.29,0.7,234.5
7/20/2018 04:45,11.97,81.2,0,265.1
7/20/2018 05:00,11.81,82,0,241.7
7/20/2018 05:15,11.65,82.7,0,240.5
7/20/2018 05:30,11.51,83.1,0,206.2
7/20/2018 05:45,11.47,82.9,0.288,332.8
7/20/2018 06:00,11.77,81,1.163,295.3
7/20/2018 06:15,11.95,79.94,0.788,290.7
7/20/2018 06:30,11.93,81.8,0,215
7/20/2018 06:45,11.99,81.6,0,228.3
7/20/2018 07:00,11.99,81.6,0.537,271.2
7/20/2018 07:15,12.37,79.05,0.288,308.1
7/20/2018 07:30,12.41,77.55,0.288,286.6
7/20/2018 07:45,12.69,76.63,0.238,288
7/20/2018 08:00,12.99,75.77,0.4,252.9
7/20/2018 08:15,13.59,73.66,0,281.8
7/20/2018 08:30,14.47,69.16,0.488,184.3
7/20/2018 08:45,15.39,64.77,2.775,331.9
7/20/2018 09:00,15.41,62.91,3.238,183.5
7/20/2018 09:15,15.91,59.85,2.575,302.1
7/20/2018 09:30,16.47,56.99,3.738,312.4
7/20/2018 09:45,15.51,62.39,2.7,341.7
7/20/2018 10:00,16.92,57.42,3.338,306.2
7/20/2018 10:15,17.29,57.1,1.288,4.576
7/20/2018 10:30,17.26,57.24,0.325,338.8
7/20/2018 10:45,17.89,55.39,0.588,320.7
7/20/2018 11:00,17.71,56.41,0.85,257.1
7/20/2018 11:15,18.09,55.06,0.638,42.15
7/20/2018 11:30,19.09,52.75,2.4,307.8
7/20/2018 11:45,19.53,49.06,1.825,320.6
7/20/2018 12:00,19.23,50.86,2.95,327.9
7/20/2018 12:15,19.59,48.91,2.963,336
7/20/2018 12:30,20.41,47.21,3.462,289.6
7/20/2018 12:45,20.03,48.85,2.463,312.1
7/20/2018 13:00,21.59,43.13,1.763,264.9
7/20/2018 13:15,21.98,42.36,1.413,116.8
7/20/2018 13:30,21.5,43.12,2.225,252.3
7/20/2018 13:45,22.43,41.15,1.913,314.8
7/20/2018 14:00,22.26,43.17,3.087,287.7
7/20/2018 14:15,22.28,41.92,2.4,303.8
7/20/2018 14:30,23.71,37.48,1.688,262.3
7/20/2018 14:45,23.94,37.26,3.35,278.6
7/20/2018 15:00,23.87,36.6,2.337,336.8
7/20/2018 15:15,23.85,36.19,4.012,292.4
7/20/2018 15:30,24.17,36.12,3.338,286.1
7/20/2018 15:45,24.22,36.96,2.075,289.8
7/20/2018 16:00,24.55,35.16,2.975,306.9
7/20/2018 16:15,24.32,36.56,4.2,315.2
7/20/2018 16:30,24.65,35.39,4.425,330.4
7/20/2018 16:45,24.53,37.57,3.188,284.9
7/20/2018 17:00,24.45,37.06,3.438,312.9
7/20/2018 17:15,24.45,37.05,4.275,331.9
7/20/2018 17:30,24.25,38.78,3.462,309.8
7/20/2018 17:45,24.4,37.64,3.2,337.5
7/20/2018 18:00,24.27,39,4.55,298.8
7/20/2018 18:15,24.27,39.06,3.788,303
7/20/2018 18:30,23.97,40.4,4.287,304.6
7/20/2018 18:45,23.71,41.03,3.7,315.4
7/20/2018 19:00,23.49,40.81,4.025,319.6
7/20/2018 19:15,23.46,41.34,4.612,319.3
7/20/2018 19:30,23.53,41.84,3.275,303.4
7/20/2018 19:45,23.01,42.46,3.65,305.4
7/20/2018 20:00,22.79,42.66,2.425,321.9
7/20/2018 20:15,21.89,43.18,3.6,308.5
7/20/2018 20:30,21.11,41.39,3.55,303.9
7/20/2018 20:45,20.45,42.85,3.588,300.2
7/20/2018 21:00,19.88,44.43,3.275,285.9
7/20/2018 21:15,19.34,44.68,3.663,302.6
7/20/2018 21:30,18.91,46.52,1.9,333.4
7/20/2018 21:45,18.43,47.47,1.563,288
7/20/2018 22:00,18.11,48.92,2.725,271.2
7/20/2018 22:15,17.71,49.82,2.138,306.3
7/20/2018 22:30,17.45,50.72,1.888,328.7
7/20/2018 22:45,17.21,51.17,2.813,301
7/20/2018 23:00,16.85,53.76,2.263,268.6
7/20/2018 23:15,16.51,55.29,2.013,305.5
7/20/2018 23:30,16.13,57.32,1.463,291.4
7/20/2018 23:45,15.81,58.26,1,276.3
7/21/2018 00:00,15.65,59.06,2.25,284.2
7/21/2018 00:15,15.48,60.67,1.05,278.9
7/21/2018 00:30,15.25,62.03,1.45,319.8
7/21/2018 00:45,15.05,63.47,0.325,238.7
7/21/2018 01:00,14.87,64.07,1.175,307.6
7/21/2018 01:15,14.67,65.21,0.338,298.9
7/21/2018 01:30,14.35,66.59,0,156.7
7/21/2018 01:45,14.07,68.3,0,227.1
7/21/2018 02:00,13.83,69.7,0.25,271.1
7/21/2018 02:15,13.49,71.79,0,256.5
7/21/2018 02:30,13.59,71.05,0,251.8
7/21/2018 02:45,13.73,70.57,0,288.5
7/21/2018 03:00,13.67,71.55,0,302.5
7/21/2018 03:15,13.45,73.18,0,286.8
7/21/2018 03:30,13.33,74.12,0,298
7/21/2018 03:45,13.23,75.24,0,307.5
7/21/2018 04:00,12.73,77.14,0,261.5
7/21/2018 04:15,12.97,77.04,0,286.5
7/21/2018 04:30,12.95,77.56,0,283
7/21/2018 04:45,12.27,81.3,0,283
7/21/2018 05:00,12.04,82.6,0,283
7/21/2018 05:15,12.18,82.8,0,0.047
7/21/2018 05:30,12.48,80.7,1.025,343.9
7/21/2018 05:45,12.53,81.1,0.35,314.8
7/21/2018 06:00,12.53,82,0,280.6
7/21/2018 06:15,12.74,81.5,0.313,286
7/21/2018 06:30,13.16,80.7,0.938,288.3
7/21/2018 06:45,13.46,79.94,0.987,343.6
7/21/2018 07:00,13.97,77.38,0.65,269.9
7/21/2018 07:15,14.83,73.32,0,250.5
7/21/2018 07:30,14.72,73.77,1.488,303.5
7/21/2018 07:45,14.91,73.02,0.987,326
7/21/2018 08:00,14.91,73.83,3.525,304.4
7/21/2018 08:15,15.15,73.23,1.838,327
7/21/2018 08:30,14.93,74.31,2.988,336
7/21/2018 08:45,15.13,72.48,3.138,285.9
7/21/2018 09:00,15.17,72.06,2.6,322.9
7/21/2018 09:15,15.35,71.57,3.05,319.5
7/21/2018 09:30,16.61,65.39,1.775,334.8
7/21/2018 09:45,16.68,65.06,1.35,331.7
7/21/2018 10:00,17.05,63.75,0.45,134.1
